0 5
   21    81.8715   -1.46194  -0.581844    186.564
   12    75.7041          0          0          0
21 6
   13    22.5513   0.498824     2.6482    25.4158
   21    99.7783   -1.44998    1.41659    225.415
   21    85.2025  -0.247448   -2.45195    88.0017
   21    40.3311     1.1584   -1.98288    71.2311
   21    32.3332  -0.336055  -0.579017    35.1442
   12    22.3287          0          0          0
22 5
   13    62.4201   -1.15474   0.944961    108.871
   21    43.3203   -1.58625     2.4432    110.798
   21     35.109  -0.271727   -1.94188    37.5978
   21    31.6833   0.362052  -0.634945     35.243
   12    19.1311          0          0          0
23 5
   11    65.8083  0.0200262    1.60677    65.8215
   21    101.982   0.336432   -2.84524    108.909
   21    90.8773   0.954741   -1.06209    137.134
   21      57.39    1.87415   0.966084    191.605
   12    44.6064          0          0          0
24 6
   11    33.2711   0.146848   0.705953    33.6305
   21    129.975   0.746536   -1.43985    168.979
   21    100.427   0.552885    1.59382    117.191
   21    91.7934  -0.564275     2.4028    109.602
   21     73.719  -0.199241    1.59478    75.7017
   12    40.1723          0          0          0
25 5
   13    43.6249 0.00061513  -0.157063     43.625
   21    54.5133   -2.28861   -1.70472    271.602
   21    51.5223   -1.03375     1.7721    81.8463
   21     39.651  -0.882882   -1.77715    56.6814
   12     41.443          0          0          0
26 5
   13    83.6577   -1.77358  -0.413855    253.551
   21    84.0734   0.566543    2.47129    99.1023
   21    57.8134   -1.32759    2.58403    117.057
   21    49.3991   -2.00618   -1.57597     187.15
   12    62.9458          0          0          0
27 6
   11    70.5723    1.38294   -1.99492    149.523
   21    104.949    2.15977    2.60858    461.126
   21     50.608  -0.256976 -0.0669457    53.0603
   21    35.7051    2.29686     1.1461    179.458
   21    31.7659    1.43703   0.908338    70.8265
   12     37.622          0          0          0
28 5
   13    51.2873  -0.938845   -2.47961    75.6002
   21    51.4118  -0.740968    1.81288    66.6943
   21    43.9485  -0.482031   0.812927     50.413
   21    31.5534   -2.31473  -0.293353    161.469
   12    42.8515          0          0          0
29 5
   13    49.4512   -2.30142   0.301928    249.443
   21    116.204  -0.622017    2.55483     140.41
   21    90.7149   -2.01107   -1.25603    345.221
   21    43.9529   -1.22365      1.036    81.8267
   12    12.1697          0          0          0
30 7
   13    20.6935  -0.564205  -0.385048    24.0757
   21    127.081  -0.872431    1.34173    179.961
   21     74.028   -1.23296   -2.07361    138.801
   21    36.1683  0.0243405   -0.90149    36.4844
   21     35.775   0.632537    1.20825    43.5836
   21    32.1501   -1.27885   -1.44909    62.4896
   12    68.4801          0          0          0
31 9
   13    92.6474  -0.907462   0.294304    133.485
   21    68.4863     0.7877   -2.29703    91.8276
   21    54.7684   0.481157    1.64632    61.5194
   21    46.2354   -1.24661     -2.462    87.3064
   21    42.7608  -0.214332    2.91853    44.4754
   21    37.0801   0.328597    2.76773    39.5841
   21    31.0352   0.806916    2.30142    42.0049
   21    30.6399    1.25094 -0.00847267    58.3643
   12    30.0603          0          0          0
32 7
   11    268.739  -0.531067   0.180845    307.534
   21    134.252   0.373816    3.12775     144.63
   21    102.083  0.0452158   -2.58777    102.519
   21     78.119   0.213641    2.36894    81.5856
   21    42.3129   -2.11797   -2.19767    178.652
   21    36.8193   0.627412   -1.26451    45.7178
   12    29.4252          0          0          0
33 5
   13    71.1111    2.03433    2.94254    276.547
   21    94.8457    2.34108   0.321756    497.502
   21    78.8416    1.30234   0.407136    156.585
   21    45.6715   0.573421    1.47992    53.8673
   12    163.447          0          0          0
34 5
   13     32.026   0.329782    3.00254    33.7835
   21    152.069   0.235389    1.22669    157.782
   21    69.0274    1.57028   -2.22803    174.228
   21    59.1873   0.548314  -0.525764    68.8468
   12    66.9723          0          0          0
35 5
   11     90.995  -0.696934    1.44092    114.003
   21     84.724   0.758375   -2.20147    111.186
   21    52.6196  -0.800263   -1.09264    70.8947
   21     32.299   0.400706    0.24079    35.3557
   12    9.90709          0          0          0
36 5
   11    43.2239  -0.817916   -1.04996    58.5062
   21    173.948  -0.626291   -1.67849    209.863
   21    104.812   0.287753    1.26037    110.239
   21    55.7186   0.762302    3.04197    73.0454
   12    29.1892          0          0          0
37 5
   13    150.063   0.501024    2.06297    169.296
   21    131.674    1.62327  -0.978779    347.021
   21    88.6627    1.01055  -0.589123    138.223
   21    56.2595 -0.0661734   -2.56902    56.7349
   12    7.13652          0          0          0
38 5
   11    80.7609    1.03433    1.72274    127.952
   21    98.8488    2.08607   -1.11541    404.318
   21    53.8819    2.29348     2.5154    269.855
   21    33.5718    1.18436   -0.09493    60.3266
   12    18.0052          0          0          0
39 7
   11     88.937   0.518349   -1.19376    101.155
   21    143.675  -0.606646    1.30845    172.004
   21     45.825   0.788936    3.09645    61.7381
   21    39.3141    1.01567   -1.96317      61.85
   21    36.7182   -1.43725   -1.47232    81.8564
   21    30.5645   0.304813    1.39326     32.803
   12     58.948          0          0          0
40 7
   11    40.0657    0.20287     2.9444     40.893
   21    102.349   0.561908   0.206193    119.647
   21    59.4389    1.55495  0.0281501    147.086
   21    45.2472     0.1042   -1.92001    47.0993
   21    39.1356    1.81033   -1.57158    123.177
   21    36.4891    0.88344    2.61322    52.0858
   12    97.9304          0          0          0
41 6
   13    67.8898  -0.581174   -1.21418    79.6816
   21    109.781  -0.296668    1.10696    119.219
   21    71.1445  -0.299931    3.01091    75.6736
   21    68.4544  -0.858829   0.673422    95.9291
   21    45.0412   0.175219   -2.78173    46.5607
   12    34.7396          0          0          0
42 6
   13    54.0316   -1.47493   -2.87295     124.26
   21     174.46    2.11233  -0.558598    731.897
   21      59.28  -0.508909   -1.66305    68.9853
   21    52.3227   0.171024    2.79932    54.0777
   21    44.2074    -1.4154   0.896621     96.859
   12    144.914          0          0          0
43 5
   11    48.5302  -0.204121   0.288418    49.5447
   21     106.81   -1.46904    1.73056    244.521
   21    62.9106   0.257857   -2.31393    66.1763
   21    32.5211  -0.360753    -1.5625    35.5339
   12    55.1307          0          0          0
44 6
   11    30.0861  -0.618532    2.74008    36.0271
   21    213.931    0.56325  -0.239561    250.619
   21    191.345   -1.52828    2.94908    463.391
   21    57.1137    1.18439    2.75734    102.521
   21    30.3426    1.91101    0.38498    104.903
   12    11.2045          0          0          0
45 5
   11    112.654   -1.27268   -2.86788    216.887
   21      128.7   -2.39802   0.396715    713.861
   21     61.443   -2.34647  -0.614642    324.114
   21    30.0788   -1.11271    0.02193    51.0706
   12    103.011          0          0          0
46 7
   11    119.849   0.187344   0.455028    121.959
   21    219.384  -0.456588   0.970587    243.889
   21    160.226   -0.34148   -2.81551    171.218
   21    137.568   0.129396   -1.86867    140.196
   21    43.5217   0.365165   -2.49879    46.7249
   21    34.1162  -0.714032   -1.89108    43.7604
   12    20.0465          0          0          0
47 6
   11    71.6705   0.785643   -1.69159    94.9507
   21    53.1589    2.08818    1.44251    218.021
   21    52.6588   0.719346    2.14645    67.3002
   21    40.0302    1.62308   0.917447    105.624
   21    39.7199    1.39407  -0.430639     85.242
   12    98.3921          0          0          0
48 6
   13    115.671  -0.585607    2.32996    136.078
   21    213.543  -0.682177   -1.08252    265.877
   21    65.1323  -0.928026   0.592884    96.1316
   21    61.2778  -0.504679   -2.49291    69.3208
   21    35.1807   0.991086    1.48484     54.354
   12    102.526          0          0          0
49 7
   11    49.2469  -0.643714  -0.274286    59.8073
   21     82.322   0.735817   -2.60726    106.387
   21    49.9364    1.14528   0.782827    86.8077
   21    44.1444   -1.36708   -2.55037    92.6859
   21    36.2143 -0.0994886  -0.335128    36.7745
   21    35.0899  -0.685861    1.84399    44.5288
   12    64.0859          0          0          0
50 5
   13    67.2585    1.36741    2.23346    140.568
   21    73.8287   0.539668   0.691601    85.5273
   21    53.3798    0.65808   -1.72515    65.9196
   21    30.1174   0.521224    -0.8551    35.4878
   12    60.3506          0          0          0
51 6
   13    31.0076   0.474171    1.45844    34.5594
   21    134.719    2.17154     2.5293    598.646
   21    126.048    -2.3991  -0.213035    699.939
   21    63.7794   0.258544   -1.56223    66.5078
   21    42.8822   -1.81289     2.8925    135.207
   12    23.6696          0          0          0
52 5
   13    86.4736   -2.29164   -1.51783    432.035
   21    99.9273  -0.990984     2.3433     153.38
   21    50.6531  -0.505628    0.51041     58.783
   21    37.4009    1.11759   -3.07769    63.7646
   12    3.46753          0          0          0
53 5
   13    32.6417    -1.0624   -1.61534     52.862
   21    71.3858   -2.20268   -1.98502    327.105
   21    62.0247   -1.27297    2.22698    119.781
   21    51.4702   -1.36425    0.53508    107.638
   12    77.9672          0          0          0
54 7
   13     29.113  -0.386057   -1.87123    31.3097
   21    214.162   0.998031  -0.800559    331.271
   21    150.083  -0.942032    2.52574    222.834
   21    84.9237  -0.239317    1.46576    88.1213
   21    77.8892   0.823251    -1.3416    106.376
   21    33.8027   0.130201   0.447159    34.5963
   12    124.236          0          0          0
55 6
   13    79.0123   -1.43931    1.35886    175.995
   21     189.84  -0.649316  -0.843916    236.063
   21    85.0463   -1.04617   -2.88444    137.823
   21    75.8506   0.901346    2.22213    109.974
   21    51.2137   0.116331    1.50676     52.119
   12    52.1248          0          0          0
56 6
   13    39.3854     1.8257    -2.6771    125.409
   21    87.6938   0.527244   0.737496    100.366
   21    69.9694   0.986724   -2.72062    108.796
   21    53.3513    1.68397  -0.547683    148.981
   21    32.6554   0.269133   -1.58476     34.292
   12    44.8417          0          0          0
57 5
   11    137.792  -0.529844    -1.0445     157.59
   21    106.103   0.148606    2.02246     109.63
   21    90.4421  -0.934187    1.68655    133.611
   21    33.8171   -1.06909   -2.50366    55.4377
   12    58.7281          0          0          0
58 6
   11    133.384   0.118034   -2.90419    134.314
   21    224.597    0.41301    -2.3142    244.983
   21    169.558   0.064736  0.0689532    170.807
   21    107.506  -0.508878   0.603171    123.047
   21    46.5152   0.209517      1.504    48.8384
   12    27.3118          0          0          0
59 6
   13     24.204  0.0430195    -1.6052    24.2266
   21    115.925    1.45631    0.86702    263.598
   21    91.1553   0.900421    2.41882    131.923
   21    43.6696    1.05529    3.02926    70.5685
   21    39.7289    0.72455   0.764145    51.2408
   12    48.9929          0          0          0
60 5
   11    81.6021  0.0898904   -1.87648     81.932
   21    172.867  -0.640474   0.463326     210.64
   21    118.398   -1.01226   -3.09646    185.542
   21     40.711   -1.70113     1.8801     115.84
   12    30.9986          0          0          0
61 5
   13     38.691   -1.01319   -1.48834    60.3082
   21    116.959   -2.34031  -0.265409    613.063
   21    77.6981   -1.50949    2.69576    184.875
   21     31.308  -0.580673    2.95955    37.1963
   12    45.8957          0          0          0
62 5
   13     69.845   -1.28984    2.89109     136.46
   21    92.1792   -1.66914  -0.904488    253.394
   21    43.3435   -0.63912  -0.588149    54.2203
   21    37.0046    0.12139   -1.14788    37.6241
   12    230.695          0          0          0
63 6
   13    50.4674    1.77695    -2.6568    153.445
   21    170.341    1.19194  -0.623443    306.865
   21    97.1357    0.73506    2.61618    125.902
   21    60.1159   -2.33665    2.51394    314.039
   21    53.2164   0.358918    2.04702    57.1905
   12    50.4135          0          0          0
64 8
   13    63.0028    -2.2687   -2.13786    307.777
   21    73.5881    2.00023   0.517913    277.198
   21    71.4107    -1.2938    1.76059    140.394
   21    64.4159    2.39172   -2.71163    355.286
   21    57.4455     -1.801   0.826371    179.033
   21    54.1394   0.431547  -0.495968    60.3239
   21    35.0363    1.96101   -1.48802    127.113
   12    37.9862          0          0          0
65 6
   13    21.0708  -0.922825 -0.0508359    30.6981
   21    117.123  -0.462211    1.80064    133.623
   21    103.982   -1.20184  -0.640326    189.885
   21    76.3487   -1.18635   -2.57624    137.074
   21    30.9529  -0.828761    1.22236    42.3915
   12    88.5328          0          0          0
66 7
   13    20.6168    1.14849     2.8454    35.7759
   21     152.23   -1.76765   0.747062    460.781
   21    98.0627   -1.61527  -0.540537    256.686
   21    86.5084  -0.434428    -2.7448     95.859
   21    69.2351 -0.0209179    3.00338    69.5896
   21    48.7102  -0.549075   -1.91419    56.4957
   12     135.12          0          0          0
67 6
   13    49.4373   -1.92498    -0.7313    173.053
   21    78.4689   0.528957    3.04179    91.1673
   21    45.5579  -0.764271    2.14838    59.6521
   21    40.7228   -2.35931   -2.10759    217.636
   21    32.3706   0.206211   -2.73589    33.4868
   12    83.9584          0          0          0
68 6
   11    54.3927   0.623255     1.0829    65.3034
   21    120.207   -1.54854   -1.36873    296.046
   21    102.609  -0.389416    2.38115    112.797
   21    32.9778   -1.76846  -0.839779    99.5906
   21    31.8094   -1.16723   -1.91967    56.2979
   12    77.1069          0          0          0
69 7
   13    81.6066   0.810418    1.73164    109.905
   21    89.5372  -0.191181   -2.01197    92.1725
   21    59.3042    2.15596  0.0978923    259.879
   21    53.5042  -0.159334   -1.11491    54.9077
   21    46.0748   0.616371    2.20327     55.241
   21    40.8723   0.516791   -1.51146    46.9908
   12    35.6316          0          0          0
70 7
   11     43.371  -0.273422     2.1048    45.0023
   21    94.0494     1.2575  -0.572873    179.336
   21    61.0577   -1.13977   -1.97151    106.962
   21    38.3296   0.351935    2.79818    41.7317
   21    36.3616    1.37276    2.35763    76.5973
   21    32.6277   0.733484    1.90517    42.5264
   12    53.8692          0          0          0
71 5
   13     22.072  -0.885489   0.316795    31.3059
   21     108.92  0.0989683    2.89011    113.037
   21     87.167     1.2526   0.901082    165.227
   21    45.9694   0.360595   -0.18855    49.4025
   12    105.974          0          0          0
72 6
   11    57.8549  -0.281617   0.631632    60.1642
   21    64.9588   0.328323   -2.86615    69.6079
   21    51.1573  0.0324854  -0.718023    52.0887
   21    49.5781   0.912077    1.24288     72.818
   21    40.1176   0.852138    2.70474    56.4023
   12    21.1349          0          0          0
73 7
   11    74.7018   -1.32813   -3.11249    150.859
   21    214.238   -1.97704   0.593704    788.924
   21    96.9144   -2.30323    3.08016    490.224
   21    89.7914    0.86762   -1.22865    126.421
   21    74.1945  -0.240556   -2.75738    77.4447
   21    54.7989  -0.229752    -1.2329    56.6096
   12    17.9303          0          0          0
74 5
   13    55.3517   0.854963    1.57016    76.8444
   21    76.2054   0.821596   -1.94047    103.802
   21    66.3788    1.97372  -0.459666     243.89
   21    35.9202   -1.06337    1.86684    58.7084
   12    66.7032          0          0          0
75 8
   11    53.3841  -0.664724   0.794149    65.6189
   21    332.497   0.170956   -1.17299    340.546
   21    285.657  -0.458959    1.81945     318.26
   21    75.3787   -1.73174   -1.74747    220.697
   21    45.8223  -0.790819   -3.02186    61.4908
   21    43.7865    1.63527   -2.17001    117.089
   21    35.4691  -0.495165  -0.134906    40.2913
   12     136.95          0          0          0
76 5
   13     26.497  -0.424835   -2.65806    28.9246
   21    153.344   0.971168   -2.78659     231.98
   21    111.654    1.35622   0.278258    232.359
   21    80.0748  -0.687794    1.22796     100.73
   12    92.7321          0          0          0
77 6
   13    43.6126     2.0984   -1.07382    180.464
   21    77.2714   0.685981    0.92887    96.8837
   21    73.8878    1.51773   -2.08682    177.246
   21    37.1789    0.17868   -2.16323    38.3821
   21    32.2734  -0.476063    2.01796    37.1144
   12    25.4378          0          0          0
78 5
   13     38.571  -0.170187    2.64368    39.1311
   21    118.373   0.980065   -1.75392    180.576
   21    86.9129    1.43385   -1.16893     193.04
   21    41.7622   0.786374    1.28159    55.6626
   12    147.942          0          0          0
79 5
   13    22.4955  -0.462371  -0.364308    24.9435
   21    108.899    0.75057    1.54827    142.074
   21    53.2758   0.466732   -1.58418    59.9417
   21    41.7579    0.59742    2.26282    50.3893
   12    118.023          0          0          0
80 6
   13    33.2226  -0.503319    1.37088    37.5205
   21    79.5271   -1.54521    2.64524    195.614
   21    69.2585   -1.76019  -0.530878    207.715
   21    51.3523   0.146207     3.0228    52.2642
   21    39.7058   -1.31741   0.835684    79.8074
   12    77.7291          0          0          0
81 6
   11     60.559    1.28396    1.88083    117.722
   21    38.7269   0.768732   -2.03453    51.7432
   21    34.8723    1.62499  -0.809897    92.0128
   21    31.6621   0.816951    1.55021     43.388
   21    31.6548    2.04395    1.91061    124.466
   12    45.2031          0          0          0
82 6
   13    61.2173   0.335321   -2.75288    64.6914
   21    73.9505   0.812555  -0.550959    100.185
   21    64.4268   -1.19144    2.41422    116.025
   21    60.0555    1.55285   -1.31038    148.686
   21    41.8131  -0.616474  -0.312928    50.4236
   12    14.2784          0          0          0
83 5
   11    45.4089   -1.10653    1.68372    76.1631
   21    113.978   -1.01613  -0.540589     178.65
   21    61.2636   -1.29442   -1.89684    120.665
   21    37.2025   -1.49856    2.31616    87.6664
   12    104.206          0          0          0
84 6
   13    46.4946  -0.597689    -2.0866    55.0495
   21    151.411    -1.1011   -1.28715    255.072
   21    119.018   -1.33425    1.82403    242.394
   21    51.0519  -0.539328   0.312031    60.7252
   21    37.9713   -2.27112   0.317769    185.981
   12    67.0649          0          0          0
85 5
   13    60.5212  -0.264208    2.02256     62.646
   21    80.3781    1.81745   -1.38512    254.376
   21    48.5631    1.63046  -0.246023    128.956
   21    41.3599  -0.176015  -0.219105    43.0098
   12    93.3441          0          0          0
86 6
   13    35.3031  -0.407449   -3.10613    38.2744
   21    84.3494    2.32836  -0.596638    437.037
   21    60.0156    1.66041    2.39108    164.548
   21    59.6902    1.21294  -0.434479    109.606
   21    46.0435   0.899971   -2.81201    66.7387
   12    34.3103          0          0          0
87 5
   11    56.6727   -0.26999      0.479    58.7509
   21    149.442   -0.44129    1.74306     165.36
   21    96.5795   -1.88216   -1.38995    325.386
   21     60.295  -0.613685   -1.63944    73.0669
   12    5.94656          0          0          0
88 5
   13    32.3814   0.140232    2.65799    32.7004
   21    57.3125  -0.658105   -2.10359    71.4524
   21    53.7454  -0.421446    1.67467    58.9559
   21    37.7904   0.367369  -0.227134    41.2997
   12    35.7722          0          0          0
89 5
   13    30.4102   0.927068    2.15523    44.4417
   21    69.8328   -1.01488    -2.6285     109.27
   21    65.9772  -0.496702    1.22562    75.0265
   21     37.035    1.65057    1.32248    100.131
   12    37.4712          0          0          0
90 7
   13    82.8354  -0.301955    2.35812    86.6406
   21    382.935   -1.40883  -0.565421    831.429
   21    93.0227  -0.584402   0.547338     110.13
   21    52.6253     1.1293   -2.03171    90.3479
   21    50.8452   0.455148    1.99366    57.2867
   21    39.4058    2.37562   -2.86364    213.926
   12    232.914          0          0          0
91 6
   13    143.315    1.77665   -2.97146    435.621
   21     179.53    1.60071  0.0211396    463.458
   21    173.283  -0.832456  -0.069894      237.8
   21    57.1132    2.28618    2.04578    283.956
   21    50.7697    1.20005   -2.61811    92.6738
   12    87.4032          0          0          0
92 6
   11    49.1997  -0.191417     2.7522    50.1039
   21    114.947   -0.57568 -0.0143695    135.002
   21    73.5347  -0.967845    3.11003    112.231
   21    45.5697  -0.209897   -1.07824    46.9336
   21    41.4359   0.514235   -3.14139    48.1701
   12    30.5466          0          0          0
93 5
   11    55.5099   -1.19467    1.83244    100.064
   21    54.9987   -1.67103   -2.25919    151.804
   21    54.9415   -1.93312   -1.18872    194.265
   21    39.5608  -0.306105    2.82929    42.1903
   12    63.3855          0          0          0
94 5
   13    35.2891   0.800987    2.64385     47.228
   21    90.8394    1.96646    2.62777    331.348
   21    47.9971   0.601448 -0.0904733     57.852
   21    32.9918     2.2393   -0.05381    156.825
   12    34.8709          0          0          0
95 6
   11     41.401  -0.473077   -1.47175    46.1209
   21    104.178  -0.253392  -0.637262    108.579
   21    90.5824   -1.57819    3.03981    229.219
   21    44.0305   -1.65183   0.511857    119.368
   21    43.3476   0.524116   -3.12428    49.7895
   12    48.4014          0          0          0
96 5
   13    184.501    1.10753  -0.857113    309.707
   21    244.854    2.00581    2.41969    927.082
   21    80.2884  -0.483984  -0.199935    91.6016
   21    33.9182  -0.124679   -2.98269    34.9571
   12     68.404          0          0          0
97 6
   11    70.1106   -1.36991   -0.44728    146.851
   21    119.489   0.183388    2.57069     122.63
   21    91.7912   -1.03816    3.03249    146.584
   21    60.5318   -1.28193   0.538153     117.94
   21    50.7059   -2.03024   -2.92647    196.581
   12    144.562          0          0          0
98 7
   13    56.7062   0.352017   0.763984    60.2562
   21    204.878  -0.469054   -1.14734    228.802
   21    111.126   0.570173  0.0299768    130.816
   21    108.903  -0.976535    2.11822    165.834
   21    83.5283   -1.34506    2.89032    171.522
   21    81.7726   -1.01577   -2.47861     128.78
   12    108.656          0          0          0
99 5
   13    161.342    -1.8892  -0.948078    545.759
   21    125.725   -1.00334    2.14766    194.822
   21    79.0138   -0.16559    2.68611    80.3355
   21    35.7515   -1.49108   -2.46298    83.6745
   12    68.3829          0          0          0
